trade_id,timestamp,symbol,event_type,direction,lot,entry_price,exit_price,sl_price,tp_price,pnl,k_sl_req,k_tp_req,k_sl_eff,k_tp_eff,hold_bars,bars_held,exit_reason,regime_id_at_entry,spread_atr_at_entry,flip_used,model_pack_version,clf_version,prm_version,cost_model_version
TS_00012,2025.12.01 17:55:00,US100,EXIT,LONG,0.0100,25304.50000000,25365.10000000,24985.02000000,25943.47000000,0.61,6.000000,12.000000,6.000000,12.000000,72,3,EARLY_EXIT,3,0.007512,0,0.1.0,0.1.0,0.1.0,0.1
TS_00013,2025.12.01 18:35:00,US100,ENTRY,LONG,0.0200,25352.37000000,,25109.80000000,25837.51000000,,6.000000,12.000000,6.000000,12.000000,72,0,,1,0.009894,1,0.1.0,0.1.0,0.1.0,0.1
TS_00013,2025.12.01 18:50:00,US100,EXIT,LONG,0.0200,25352.37000000,25401.60000000,25109.80000000,25837.51000000,0.98,6.000000,12.000000,6.000000,12.000000,72,3,EARLY_EXIT,1,0.009894,1,0.1.0,0.1.0,0.1.0,0.1
TS_00014,2025.12.01 19:00:00,US100,ENTRY,LONG,0.0200,25393.62000000,,25195.88000000,25789.10000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.012137,0,0.1.0,0.1.0,0.1.0,0.1
TS_00014,2025.12.01 19:15:00,US100,EXIT,LONG,0.0200,25393.62000000,25400.97000000,25195.88000000,25789.10000000,0.15,6.000000,12.000000,6.000000,12.000000,72,3,EARLY_EXIT,5,0.012137,0,0.1.0,0.1.0,0.1.0,0.1
TS_00015,2025.12.01 19:20:00,US100,ENTRY,LONG,0.0300,25395.37000000,,25235.13000000,25715.86000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.014977,0,0.1.0,0.1.0,0.1.0,0.1
TS_00015,2025.12.01 19:35:00,US100,EXIT,LONG,0.0300,25395.37000000,25413.22000000,25235.13000000,25715.86000000,0.54,6.000000,12.000000,6.000000,12.000000,72,3,EARLY_EXIT,5,0.014977,0,0.1.0,0.1.0,0.1.0,0.1
TS_00016,2025.12.01 19:40:00,US100,ENTRY,LONG,0.0400,25412.87000000,,25272.56000000,25693.50000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.017104,0,0.1.0,0.1.0,0.1.0,0.1
TS_00016,2025.12.01 19:55:00,US100,EXIT,LONG,0.0400,25412.87000000,25423.35000000,25272.56000000,25693.50000000,0.42,6.000000,12.000000,6.000000,12.000000,72,3,EARLY_EXIT,5,0.017104,0,0.1.0,0.1.0,0.1.0,0.1
TS_00017,2025.12.01 20:00:00,US100,ENTRY,LONG,0.0400,25406.50000000,,25278.89000000,25661.72000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.018807,0,0.1.0,0.1.0,0.1.0,0.1
TS_00017,2025.12.01 20:15:00,US100,EXIT,LONG,0.0400,25406.50000000,25431.22000000,25278.89000000,25661.72000000,0.99,6.000000,12.000000,6.000000,12.000000,72,3,EARLY_EXIT,5,0.018807,0,0.1.0,0.1.0,0.1.0,0.1
TS_00018,2025.12.01 20:25:00,US100,ENTRY,LONG,0.0400,25424.87000000,,25300.96000000,25672.70000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.019368,0,0.1.0,0.1.0,0.1.0,0.1
TS_00018,2025.12.01 20:40:00,US100,EXIT,LONG,0.0400,25424.87000000,25428.47000000,25300.96000000,25672.70000000,0.14,6.000000,12.000000,6.000000,12.000000,72,3,EARLY_EXIT,3,0.019368,0,0.1.0,0.1.0,0.1.0,0.1
TS_00019,2025.12.01 20:45:00,US100,ENTRY,LONG,0.0500,25428.87000000,,25325.69000000,25635.24000000,,6.000000,12.000000,6.000000,12.000000,72,0,,1,0.023260,1,0.1.0,0.1.0,0.1.0,0.1
TS_00019,2025.12.01 21:00:00,US100,EXIT,LONG,0.0500,25428.87000000,25443.97000000,25325.69000000,25635.24000000,0.76,6.000000,12.000000,6.000000,12.000000,72,3,EARLY_EXIT,1,0.023260,1,0.1.0,0.1.0,0.1.0,0.1
TS_00020,2025.12.01 22:25:00,US100,ENTRY,LONG,0.0300,25350.87000000,,25193.59000000,25665.42000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.015260,1,0.1.0,0.1.0,0.1.0,0.1
TS_00020,2025.12.01 22:40:00,US100,EXIT,LONG,0.0300,25350.87000000,25376.22000000,25193.59000000,25665.42000000,0.76,6.000000,12.000000,6.000000,12.000000,72,3,EARLY_EXIT,3,0.015260,1,0.1.0,0.1.0,0.1.0,0.1
TS_00021,2025.12.02 06:20:00,US100,ENTRY,LONG,0.0600,25353.24000000,,25259.82000000,25540.09000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.038534,1,0.1.0,0.1.0,0.1.0,0.1
TS_00021,2025.12.02 06:35:00,US100,EXIT,LONG,0.0600,25353.24000000,25352.14000000,25259.82000000,25540.09000000,-0.07,6.000000,12.000000,6.000000,12.000000,72,3,EARLY_EXIT,3,0.038534,1,0.1.0,0.1.0,0.1.0,0.1
TS_00022,2025.12.02 07:05:00,US100,ENTRY,LONG,0.0900,25339.62000000,,25280.10000000,25458.67000000,,6.000000,12.000000,6.000000,12.000000,72,0,,2,0.060480,1,0.1.0,0.1.0,0.1.0,0.1
TS_00022,2025.12.02 07:20:00,US100,EXIT,LONG,0.0900,25339.62000000,25330.27000000,25280.10000000,25458.67000000,-0.84,6.000000,12.000000,6.000000,12.000000,72,3,EARLY_EXIT,2,0.060480,1,0.1.0,0.1.0,0.1.0,0.1
TS_00023,2025.12.02 07:25:00,US100,ENTRY,LONG,0.0900,25333.87000000,,25276.12000000,25449.38000000,,6.000000,12.000000,6.000000,12.000000,72,0,,4,0.062333,1,0.1.0,0.1.0,0.1.0,0.1
TS_00023,2025.12.02 07:40:00,US100,EXIT,LONG,0.0900,25333.87000000,25331.64000000,25276.12000000,25449.38000000,-0.20,6.000000,12.000000,6.000000,12.000000,72,3,EARLY_EXIT,4,0.062333,1,0.1.0,0.1.0,0.1.0,0.1
TS_00024,2025.12.02 07:45:00,US100,ENTRY,LONG,0.0900,25326.87000000,,25266.82000000,25446.97000000,,6.000000,12.000000,6.000000,12.000000,72,0,,4,0.059949,1,0.1.0,0.1.0,0.1.0,0.1
TS_00024,2025.12.02 08:00:00,US100,EXIT,LONG,0.0900,25326.87000000,25334.02000000,25266.82000000,25446.97000000,0.64,6.000000,12.000000,6.000000,12.000000,72,3,EARLY_EXIT,4,0.059949,1,0.1.0,0.1.0,0.1.0,0.1
TS_00025,2025.12.02 08:05:00,US100,ENTRY,LONG,0.0900,25327.37000000,,25268.29000000,25445.54000000,,6.000000,12.000000,6.000000,12.000000,72,0,,2,0.060931,1,0.1.0,0.1.0,0.1.0,0.1
TS_00025,2025.12.02 08:20:00,US100,EXIT,LONG,0.0900,25327.37000000,25308.77000000,25268.29000000,25445.54000000,-1.67,6.000000,12.000000,6.000000,12.000000,72,3,EARLY_EXIT,2,0.060931,1,0.1.0,0.1.0,0.1.0,0.1
TS_00026,2025.12.02 08:35:00,US100,ENTRY,LONG,0.0900,25313.99000000,,25254.10000000,25433.77000000,,6.000000,12.000000,6.000000,12.000000,72,0,,4,0.060112,1,0.1.0,0.1.0,0.1.0,0.1
TS_00026,2025.12.02 08:50:00,US100,EXIT,LONG,0.0900,25313.99000000,25324.64000000,25254.10000000,25433.77000000,0.96,6.000000,12.000000,6.000000,12.000000,72,3,EARLY_EXIT,4,0.060112,1,0.1.0,0.1.0,0.1.0,0.1
TS_00027,2025.12.02 09:40:00,US100,ENTRY,LONG,0.0700,25328.49000000,,25252.20000000,25481.06000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.047191,1,0.1.0,0.1.0,0.1.0,0.1
TS_00027,2025.12.02 09:55:00,US100,EXIT,LONG,0.0700,25328.49000000,25316.89000000,25252.20000000,25481.06000000,-0.81,6.000000,12.000000,6.000000,12.000000,72,3,EARLY_EXIT,3,0.047191,1,0.1.0,0.1.0,0.1.0,0.1
TS_00028,2025.12.02 10:00:00,US100,ENTRY,LONG,0.0700,25317.12000000,,25243.83000000,25463.69000000,,6.000000,12.000000,6.000000,12.000000,72,0,,4,0.049123,1,0.1.0,0.1.0,0.1.0,0.1
TS_00028,2025.12.02 10:15:00,US100,EXIT,LONG,0.0700,25317.12000000,25316.27000000,25243.83000000,25463.69000000,-0.06,6.000000,12.000000,6.000000,12.000000,72,3,EARLY_EXIT,4,0.049123,1,0.1.0,0.1.0,0.1.0,0.1
TS_00029,2025.12.02 10:20:00,US100,ENTRY,LONG,0.0600,25313.37000000,,25231.72000000,25476.67000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.044090,1,0.1.0,0.1.0,0.1.0,0.1
TS_00029,2025.12.02 10:35:00,US100,EXIT,LONG,0.0600,25313.37000000,25329.52000000,25231.72000000,25476.67000000,0.97,6.000000,12.000000,6.000000,12.000000,72,3,EARLY_EXIT,5,0.044090,1,0.1.0,0.1.0,0.1.0,0.1
TS_00030,2025.12.02 11:35:00,US100,ENTRY,LONG,0.0600,25392.74000000,,25306.33000000,25565.56000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.041663,0,0.1.0,0.1.0,0.1.0,0.1
TS_00030,2025.12.02 11:50:00,US100,EXIT,LONG,0.0600,25392.74000000,25398.89000000,25306.33000000,25565.56000000,0.37,6.000000,12.000000,6.000000,12.000000,72,3,EARLY_EXIT,5,0.041663,0,0.1.0,0.1.0,0.1.0,0.1
TS_00031,2025.12.02 11:55:00,US100,ENTRY,LONG,0.0600,25410.37000000,,25322.45000000,25586.20000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.040948,0,0.1.0,0.1.0,0.1.0,0.1
TS_00031,2025.12.02 12:10:00,US100,EXIT,LONG,0.0600,25410.37000000,25419.27000000,25322.45000000,25586.20000000,0.53,6.000000,12.000000,6.000000,12.000000,72,3,EARLY_EXIT,5,0.040948,0,0.1.0,0.1.0,0.1.0,0.1
TS_00032,2025.12.02 12:20:00,US100,ENTRY,LONG,0.0700,25408.99000000,,25334.14000000,25558.68000000,,6.000000,12.000000,6.000000,12.000000,72,0,,4,0.048099,0,0.1.0,0.1.0,0.1.0,0.1
TS_00032,2025.12.02 12:35:00,US100,EXIT,LONG,0.0700,25408.99000000,25420.52000000,25334.14000000,25558.68000000,0.81,6.000000,12.000000,6.000000,12.000000,72,3,EARLY_EXIT,4,0.048099,0,0.1.0,0.1.0,0.1.0,0.1
TS_00033,2025.12.02 13:05:00,US100,ENTRY,LONG,0.0700,25442.87000000,,25364.39000000,25599.82000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.045874,0,0.1.0,0.1.0,0.1.0,0.1
TS_00033,2025.12.02 13:20:00,US100,EXIT,LONG,0.0700,25442.87000000,25453.52000000,25364.39000000,25599.82000000,0.75,6.000000,12.000000,6.000000,12.000000,72,3,EARLY_EXIT,5,0.045874,0,0.1.0,0.1.0,0.1.0,0.1
TS_00034,2025.12.02 13:25:00,US100,ENTRY,LONG,0.0700,25458.12000000,,25382.97000000,25608.43000000,,6.000000,12.000000,6.000000,12.000000,72,0,,4,0.047901,0,0.1.0,0.1.0,0.1.0,0.1
TS_00034,2025.12.02 13:40:00,US100,EXIT,LONG,0.0700,25458.12000000,25457.39000000,25382.97000000,25608.43000000,-0.05,6.000000,12.000000,6.000000,12.000000,72,3,EARLY_EXIT,4,0.047901,0,0.1.0,0.1.0,0.1.0,0.1
TS_00035,2025.12.02 13:45:00,US100,ENTRY,LONG,0.0700,25453.12000000,,25376.47000000,25606.42000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.046967,0,0.1.0,0.1.0,0.1.0,0.1
TS_00035,2025.12.02 14:00:00,US100,EXIT,LONG,0.0700,25453.12000000,25441.27000000,25376.47000000,25606.42000000,-0.83,6.000000,12.000000,6.000000,12.000000,72,3,EARLY_EXIT,5,0.046967,0,0.1.0,0.1.0,0.1.0,0.1
TS_00036,2025.12.02 14:05:00,US100,ENTRY,LONG,0.0700,25446.74000000,,25374.48000000,25591.25000000,,6.000000,12.000000,6.000000,12.000000,72,0,,4,0.049822,0,0.1.0,0.1.0,0.1.0,0.1
TS_00036,2025.12.02 14:20:00,US100,EXIT,LONG,0.0700,25446.74000000,25443.02000000,25374.48000000,25591.25000000,-0.26,6.000000,12.000000,6.000000,12.000000,72,3,EARLY_EXIT,4,0.049822,0,0.1.0,0.1.0,0.1.0,0.1
TS_00037,2025.12.02 14:25:00,US100,ENTRY,LONG,0.0700,25448.74000000,,25373.11000000,25600.00000000,,6.000000,12.000000,6.000000,12.000000,72,0,,2,0.047600,0,0.1.0,0.1.0,0.1.0,0.1
TS_00037,2025.12.02 14:40:00,US100,EXIT,LONG,0.0700,25448.74000000,25428.77000000,25373.11000000,25600.00000000,-1.40,6.000000,12.000000,6.000000,12.000000,72,3,EARLY_EXIT,2,0.047600,0,0.1.0,0.1.0,0.1.0,0.1
TS_00038,2025.12.02 14:55:00,US100,ENTRY,LONG,0.0700,25441.12000000,,25363.93000000,25595.50000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.046638,0,0.1.0,0.1.0,0.1.0,0.1
TS_00038,2025.12.02 15:10:00,US100,EXIT,LONG,0.0700,25441.12000000,25454.64000000,25363.93000000,25595.50000000,0.95,6.000000,12.000000,6.000000,12.000000,72,3,EARLY_EXIT,3,0.046638,0,0.1.0,0.1.0,0.1.0,0.1
TS_00039,2025.12.02 15:15:00,US100,ENTRY,LONG,0.0600,25460.87000000,,25377.78000000,25627.04000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.043328,0,0.1.0,0.1.0,0.1.0,0.1
TS_00039,2025.12.02 15:30:00,US100,EXIT,LONG,0.0600,25460.87000000,25456.77000000,25377.78000000,25627.04000000,-0.25,6.000000,12.000000,6.000000,12.000000,72,3,EARLY_EXIT,5,0.043328,0,0.1.0,0.1.0,0.1.0,0.1
TS_00040,2025.12.02 15:35:00,US100,ENTRY,LONG,0.0700,25450.62000000,,25371.60000000,25608.66000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.045558,0,0.1.0,0.1.0,0.1.0,0.1
TS_00040,2025.12.02 15:50:00,US100,EXIT,LONG,0.0700,25450.62000000,25454.89000000,25371.60000000,25608.66000000,0.30,6.000000,12.000000,6.000000,12.000000,72,3,EARLY_EXIT,5,0.045558,0,0.1.0,0.1.0,0.1.0,0.1
TS_00041,2025.12.02 15:55:00,US100,ENTRY,LONG,0.0600,25454.37000000,,25370.48000000,25622.16000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.042912,0,0.1.0,0.1.0,0.1.0,0.1
TS_00041,2025.12.02 16:10:01,US100,EXIT,LONG,0.0600,25454.37000000,25468.14000000,25370.48000000,25622.16000000,0.83,6.000000,12.000000,6.000000,12.000000,72,3,EARLY_EXIT,3,0.042912,0,0.1.0,0.1.0,0.1.0,0.1
TS_00042,2025.12.02 16:20:00,US100,ENTRY,LONG,0.0600,25471.74000000,,25384.90000000,25645.42000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.041455,0,0.1.0,0.1.0,0.1.0,0.1
TS_00042,2025.12.02 16:35:00,US100,EXIT,LONG,0.0600,25471.74000000,25482.49000000,25384.90000000,25645.42000000,0.65,6.000000,12.000000,6.000000,12.000000,72,3,EARLY_EXIT,3,0.041455,0,0.1.0,0.1.0,0.1.0,0.1
TS_00043,2025.12.02 16:55:00,US100,ENTRY,LONG,0.0300,25526.27000000,,25351.25000000,25876.30000000,,6.000000,12.000000,6.000000,12.000000,72,0,,1,0.013713,1,0.1.0,0.1.0,0.1.0,0.1
TS_00043,2025.12.02 17:10:00,US100,EXIT,LONG,0.0300,25526.27000000,25591.99000000,25351.25000000,25876.30000000,1.97,6.000000,12.000000,6.000000,12.000000,72,3,EARLY_EXIT,1,0.013713,1,0.1.0,0.1.0,0.1.0,0.1
TS_00044,2025.12.02 17:20:00,US100,ENTRY,LONG,0.0200,25587.64000000,,25375.23000000,26012.47000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.011299,0,0.1.0,0.1.0,0.1.0,0.1
TS_00044,2025.12.02 17:35:00,US100,EXIT,LONG,0.0200,25587.64000000,25505.24000000,25375.23000000,26012.47000000,-1.65,6.000000,12.000000,6.000000,12.000000,72,3,EARLY_EXIT,3,0.011299,0,0.1.0,0.1.0,0.1.0,0.1
TS_00045,2025.12.02 17:45:00,US100,ENTRY,LONG,0.0200,25584.64000000,,25305.96000000,26142.00000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.008612,0,0.1.0,0.1.0,0.1.0,0.1
TS_00045,2025.12.02 18:00:00,US100,EXIT,LONG,0.0200,25584.64000000,25612.49000000,25305.96000000,26142.00000000,0.56,6.000000,12.000000,6.000000,12.000000,72,3,EARLY_EXIT,3,0.008612,0,0.1.0,0.1.0,0.1.0,0.1
TS_00046,2025.12.02 18:05:00,US100,ENTRY,LONG,0.0200,25604.14000000,,25360.22000000,26091.97000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.009839,0,0.1.0,0.1.0,0.1.0,0.1
TS_00046,2025.12.02 18:20:00,US100,EXIT,LONG,0.0200,25604.14000000,25484.74000000,25360.22000000,26091.97000000,-2.39,6.000000,12.000000,6.000000,12.000000,72,3,EARLY_EXIT,3,0.009839,0,0.1.0,0.1.0,0.1.0,0.1
TS_00047,2025.12.02 19:10:00,US100,ENTRY,LONG,0.0100,25476.52000000,,25187.08000000,26055.40000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.008292,1,0.1.0,0.1.0,0.1.0,0.1
TS_00047,2025.12.02 19:25:00,US100,EXIT,LONG,0.0100,25476.52000000,25545.99000000,25187.08000000,26055.40000000,0.69,6.000000,12.000000,6.000000,12.000000,72,3,EARLY_EXIT,3,0.008292,1,0.1.0,0.1.0,0.1.0,0.1
TS_00048,2025.12.02 19:30:00,US100,ENTRY,LONG,0.0200,25569.64000000,,25312.34000000,26084.24000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.009328,0,0.1.0,0.1.0,0.1.0,0.1
TS_00048,2025.12.02 19:45:00,US100,EXIT,LONG,0.0200,25569.64000000,25559.99000000,25312.34000000,26084.24000000,-0.19,6.000000,12.000000,6.000000,12.000000,72,3,EARLY_EXIT,5,0.009328,0,0.1.0,0.1.0,0.1.0,0.1
TS_00049,2025.12.02 19:50:00,US100,ENTRY,LONG,0.0300,25562.39000000,,25376.33000000,25934.50000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.012899,0,0.1.0,0.1.0,0.1.0,0.1
TS_00049,2025.12.02 20:05:00,US100,EXIT,LONG,0.0300,25562.39000000,25494.62000000,25376.33000000,25934.50000000,-2.03,6.000000,12.000000,6.000000,12.000000,72,3,EARLY_EXIT,5,0.012899,0,0.1.0,0.1.0,0.1.0,0.1
TS_00050,2025.12.02 21:10:00,US100,ENTRY,LONG,0.0300,25556.14000000,,25374.91000000,25918.60000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.013243,0,0.1.0,0.1.0,0.1.0,0.1
TS_00050,2025.12.02 21:25:00,US100,EXIT,LONG,0.0300,25556.14000000,25534.87000000,25374.91000000,25918.60000000,-0.64,6.000000,12.000000,6.000000,12.000000,72,3,EARLY_EXIT,3,0.013243,0,0.1.0,0.1.0,0.1.0,0.1
TS_00051,2025.12.02 21:30:00,US100,ENTRY,LONG,0.0300,25546.14000000,,25387.57000000,25863.27000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.015136,0,0.1.0,0.1.0,0.1.0,0.1
TS_00051,2025.12.02 21:45:00,US100,EXIT,LONG,0.0300,25546.14000000,25549.99000000,25387.57000000,25863.27000000,0.12,6.000000,12.000000,6.000000,12.000000,72,3,EARLY_EXIT,3,0.015136,0,0.1.0,0.1.0,0.1.0,0.1
TS_00052,2025.12.02 21:55:00,US100,ENTRY,LONG,0.0300,25587.89000000,,25432.22000000,25899.24000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.015417,0,0.1.0,0.1.0,0.1.0,0.1
TS_00052,2025.12.02 22:10:00,US100,EXIT,LONG,0.0300,25587.89000000,25588.74000000,25432.22000000,25899.24000000,0.03,6.000000,12.000000,6.000000,12.000000,72,3,EARLY_EXIT,3,0.015417,0,0.1.0,0.1.0,0.1.0,0.1
TS_00053,2025.12.02 22:15:00,US100,ENTRY,LONG,0.0400,25590.89000000,,25454.71000000,25863.26000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.017623,0,0.1.0,0.1.0,0.1.0,0.1
TS_00053,2025.12.02 22:30:00,US100,EXIT,LONG,0.0400,25590.89000000,25594.49000000,25454.71000000,25863.26000000,0.14,6.000000,12.000000,6.000000,12.000000,72,3,EARLY_EXIT,3,0.017623,0,0.1.0,0.1.0,0.1.0,0.1
TS_00054,2025.12.02 22:35:00,US100,ENTRY,LONG,0.0400,25597.39000000,,25478.40000000,25835.37000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.020170,0,0.1.0,0.1.0,0.1.0,0.1
TS_00054,2025.12.02 22:50:00,US100,EXIT,LONG,0.0400,25597.39000000,25588.62000000,25478.40000000,25835.37000000,-0.35,6.000000,12.000000,6.000000,12.000000,72,3,EARLY_EXIT,5,0.020170,0,0.1.0,0.1.0,0.1.0,0.1
TS_00055,2025.12.03 06:20:00,US100,ENTRY,LONG,0.1500,25632.40000000,,25596.19000000,25704.82000000,,6.000000,12.000000,6.000000,12.000000,72,0,,2,0.099420,0,0.1.0,0.1.0,0.1.0,0.1
