trade_id,timestamp,symbol,event_type,direction,lot,entry_price,exit_price,sl_price,tp_price,pnl,k_sl_req,k_tp_req,k_sl_eff,k_tp_eff,hold_bars,bars_held,exit_reason,regime_id_at_entry,spread_atr_at_entry,flip_used,model_pack_version,clf_version,prm_version,cost_model_version
TS_00006,2025.04.03 23:55:00,US100,EXIT,LONG,0.0100,18608.29000000,18467.37000000,18225.68000000,19373.50000000,-1.41,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,3,0.018818,1,0.1.0,0.1.0,0.1.0,0.1
TS_00007,2025.04.04 07:10:00,US100,ENTRY,LONG,0.0400,18389.62000000,,18258.10000000,18652.66000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.063869,1,0.1.0,0.1.0,0.1.0,0.1
TS_00007,2025.04.04 13:10:00,US100,EXIT,LONG,0.0400,18389.62000000,18286.47000000,18258.10000000,18652.66000000,-4.13,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,5,0.063869,1,0.1.0,0.1.0,0.1.0,0.1
TS_00008,2025.04.04 14:55:00,US100,ENTRY,LONG,0.0100,17858.37000000,,17333.96000000,18907.19000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.016018,1,0.1.0,0.1.0,0.1.0,0.1
TS_00008,2025.04.04 20:55:01,US100,EXIT,LONG,0.0100,17858.37000000,17641.69000000,17333.96000000,18907.19000000,-2.17,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,5,0.016018,1,0.1.0,0.1.0,0.1.0,0.1
TS_00009,2025.04.04 21:15:00,US100,ENTRY,LONG,0.0100,17577.64000000,,17156.89000000,18419.13000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.017112,1,0.1.0,0.1.0,0.1.0,0.1
TS_00009,2025.04.07 01:05:00,US100,EXIT,LONG,0.0100,17577.64000000,16530.11000000,17156.89000000,18419.13000000,-10.60,6.000000,12.000000,6.000000,12.000000,72,33,SL,3,0.017112,1,0.1.0,0.1.0,0.1.0,0.1
TS_00010,2025.04.07 06:20:00,US100,ENTRY,LONG,0.0100,16660.51000000,,16331.38000000,17318.78000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.025521,1,0.1.0,0.1.0,0.1.0,0.1
TS_00010,2025.04.07 10:05:00,US100,EXIT,LONG,0.0100,16660.51000000,16331.36000000,16331.38000000,17318.78000000,-3.29,6.000000,12.000000,6.000000,12.000000,72,44,SL,3,0.025521,1,0.1.0,0.1.0,0.1.0,0.1
TS_00011,2025.04.07 10:10:00,US100,ENTRY,LONG,0.0100,16378.13000000,,15981.70000000,17170.99000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.021189,1,0.1.0,0.1.0,0.1.0,0.1
TS_00011,2025.04.07 16:10:00,US100,EXIT,LONG,0.0100,16378.13000000,16893.11000000,15981.70000000,17170.99000000,5.15,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,5,0.021189,1,0.1.0,0.1.0,0.1.0,0.1
TS_00012,2025.04.07 23:35:00,US100,ENTRY,LONG,0.0100,17500.51000000,,16972.33000000,18556.88000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.015904,0,0.1.0,0.1.0,0.1.0,0.1
TS_00012,2025.04.08 06:35:00,US100,EXIT,LONG,0.0100,17500.51000000,17630.58000000,16972.33000000,18556.88000000,1.26,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,3,0.015904,0,0.1.0,0.1.0,0.1.0,0.1
TS_00013,2025.04.08 07:55:00,US100,ENTRY,LONG,0.0300,17572.35000000,,17432.42000000,17852.21000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.060031,1,0.1.0,0.1.0,0.1.0,0.1
TS_00013,2025.04.08 13:55:00,US100,EXIT,LONG,0.0300,17572.35000000,17618.08000000,17432.42000000,17852.21000000,1.37,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,5,0.060031,1,0.1.0,0.1.0,0.1.0,0.1
TS_00014,2025.04.08 14:25:00,US100,ENTRY,LONG,0.0200,17655.85000000,,17436.58000000,18094.38000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.038310,0,0.1.0,0.1.0,0.1.0,0.1
TS_00014,2025.04.08 17:00:00,US100,EXIT,LONG,0.0200,17655.85000000,18096.43000000,17436.58000000,18094.38000000,8.81,6.000000,12.000000,6.000000,12.000000,72,30,TP,3,0.038310,0,0.1.0,0.1.0,0.1.0,0.1
TS_00015,2025.04.08 17:15:00,US100,ENTRY,LONG,0.0100,18133.38000000,,17619.21000000,19161.72000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.014003,0,0.1.0,0.1.0,0.1.0,0.1
TS_00015,2025.04.08 19:40:00,US100,EXIT,LONG,0.0100,18133.38000000,17615.93000000,17619.21000000,19161.72000000,-5.17,6.000000,12.000000,6.000000,12.000000,72,28,SL,5,0.014003,0,0.1.0,0.1.0,0.1.0,0.1
TS_00016,2025.04.08 22:00:00,US100,ENTRY,LONG,0.0100,17283.25000000,,16764.20000000,18321.34000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.013872,1,0.1.0,0.1.0,0.1.0,0.1
TS_00016,2025.04.09 02:20:00,US100,EXIT,LONG,0.0100,17283.25000000,16760.62000000,16764.20000000,18321.34000000,-5.27,6.000000,12.000000,6.000000,12.000000,72,39,SL,3,0.013872,1,0.1.0,0.1.0,0.1.0,0.1
TS_00017,2025.04.09 06:30:00,US100,ENTRY,LONG,0.0200,16825.95000000,,16577.11000000,17323.62000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.033757,1,0.1.0,0.1.0,0.1.0,0.1
TS_00017,2025.04.09 08:40:00,US100,EXIT,LONG,0.0200,16825.95000000,16574.67000000,16577.11000000,17323.62000000,-5.03,6.000000,12.000000,6.000000,12.000000,72,25,SL,5,0.033757,1,0.1.0,0.1.0,0.1.0,0.1
TS_00018,2025.04.09 08:45:00,US100,ENTRY,LONG,0.0100,16640.45000000,,16273.39000000,17374.57000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.022885,1,0.1.0,0.1.0,0.1.0,0.1
TS_00018,2025.04.09 14:45:00,US100,EXIT,LONG,0.0100,16640.45000000,16736.42000000,16273.39000000,17374.57000000,0.96,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,5,0.022885,1,0.1.0,0.1.0,0.1.0,0.1
TS_00019,2025.04.09 15:30:00,US100,ENTRY,LONG,0.0100,16783.20000000,,16278.51000000,17792.58000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.016644,1,0.1.0,0.1.0,0.1.0,0.1
TS_00019,2025.04.09 20:20:00,US100,EXIT,LONG,0.0100,16783.20000000,17801.77000000,16278.51000000,17792.58000000,10.19,6.000000,12.000000,6.000000,12.000000,72,57,TP,3,0.016644,1,0.1.0,0.1.0,0.1.0,0.1
TS_00020,2025.04.09 23:35:00,US100,ENTRY,LONG,0.0100,19134.82000000,,18606.72000000,20191.03000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.015906,0,0.1.0,0.1.0,0.1.0,0.1
TS_00020,2025.04.10 06:35:00,US100,EXIT,LONG,0.0100,19134.82000000,18846.08000000,18606.72000000,20191.03000000,-2.93,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,5,0.015906,0,0.1.0,0.1.0,0.1.0,0.1
TS_00021,2025.04.10 06:50:00,US100,ENTRY,LONG,0.0200,18851.98000000,,18655.00000000,19245.93000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.042645,1,0.1.0,0.1.0,0.1.0,0.1
TS_00021,2025.04.10 11:35:00,US100,EXIT,LONG,0.0200,18851.98000000,18654.83000000,18655.00000000,19245.93000000,-3.94,6.000000,12.000000,6.000000,12.000000,72,56,SL,5,0.042645,1,0.1.0,0.1.0,0.1.0,0.1
TS_00022,2025.04.10 11:45:00,US100,ENTRY,LONG,0.0100,18685.85000000,,18285.47000000,19486.62000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.020980,1,0.1.0,0.1.0,0.1.0,0.1
TS_00022,2025.04.10 17:45:00,US100,EXIT,LONG,0.0100,18685.85000000,18558.30000000,18285.47000000,19486.62000000,-1.28,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,5,0.020980,1,0.1.0,0.1.0,0.1.0,0.1
TS_00023,2025.04.10 23:55:00,US100,ENTRY,LONG,0.0100,18337.10000000,,17910.61000000,19190.09000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.019696,0,0.1.0,0.1.0,0.1.0,0.1
TS_00023,2025.04.11 06:55:00,US100,EXIT,LONG,0.0100,18337.10000000,18344.08000000,17910.61000000,19190.09000000,0.03,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,3,0.019696,0,0.1.0,0.1.0,0.1.0,0.1
TS_00024,2025.04.11 07:00:00,US100,ENTRY,LONG,0.0100,18322.48000000,,18037.14000000,18893.16000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.029439,0,0.1.0,0.1.0,0.1.0,0.1
TS_00024,2025.04.11 13:00:00,US100,EXIT,LONG,0.0100,18322.48000000,18481.46000000,18037.14000000,18893.16000000,1.59,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,3,0.029439,0,0.1.0,0.1.0,0.1.0,0.1
TS_00025,2025.04.11 13:15:00,US100,ENTRY,LONG,0.0100,18446.73000000,,18118.93000000,19102.33000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.025625,0,0.1.0,0.1.0,0.1.0,0.1
TS_00025,2025.04.11 17:35:00,US100,EXIT,LONG,0.0100,18446.73000000,18114.81000000,18118.93000000,19102.33000000,-3.32,6.000000,12.000000,6.000000,12.000000,72,51,SL,5,0.025625,0,0.1.0,0.1.0,0.1.0,0.1
TS_00026,2025.04.11 19:25:00,US100,ENTRY,LONG,0.0100,18415.63000000,,18012.55000000,19221.78000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.017863,0,0.1.0,0.1.0,0.1.0,0.1
TS_00026,2025.04.14 02:25:00,US100,EXIT,LONG,0.0100,18415.63000000,18883.19000000,18012.55000000,19221.78000000,4.56,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,5,0.017863,0,0.1.0,0.1.0,0.1.0,0.1
TS_00027,2025.04.14 06:20:00,US100,ENTRY,LONG,0.0400,18905.34000000,,18792.84000000,19130.33000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.074670,0,0.1.0,0.1.0,0.1.0,0.1
TS_00027,2025.04.14 12:20:00,US100,EXIT,LONG,0.0400,18905.34000000,18946.94000000,18792.84000000,19130.33000000,1.66,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,5,0.074670,0,0.1.0,0.1.0,0.1.0,0.1
TS_00028,2025.04.14 12:55:00,US100,ENTRY,LONG,0.0300,18910.59000000,,18772.11000000,19187.54000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.060660,1,0.1.0,0.1.0,0.1.0,0.1
TS_00028,2025.04.14 18:40:00,US100,EXIT,LONG,0.0300,18910.59000000,18771.54000000,18772.11000000,19187.54000000,-4.17,6.000000,12.000000,6.000000,12.000000,72,68,SL,5,0.060660,1,0.1.0,0.1.0,0.1.0,0.1
TS_00029,2025.04.14 19:05:00,US100,ENTRY,LONG,0.0100,18718.49000000,,18331.11000000,19493.24000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.018587,1,0.1.0,0.1.0,0.1.0,0.1
TS_00029,2025.04.15 02:05:00,US100,EXIT,LONG,0.0100,18718.49000000,18685.03000000,18331.11000000,19493.24000000,-0.37,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,5,0.018587,1,0.1.0,0.1.0,0.1.0,0.1
TS_00030,2025.04.15 06:50:00,US100,ENTRY,LONG,0.0600,18771.18000000,,18689.70000000,18934.14000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.103093,0,0.1.0,0.1.0,0.1.0,0.1
TS_00030,2025.04.15 12:50:00,US100,EXIT,LONG,0.0600,18771.18000000,18828.03000000,18689.70000000,18934.14000000,3.41,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,5,0.103093,0,0.1.0,0.1.0,0.1.0,0.1
TS_00031,2025.04.15 14:40:00,US100,ENTRY,LONG,0.0400,18801.68000000,,18676.33000000,19052.39000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.067011,1,0.1.0,0.1.0,0.1.0,0.1
TS_00031,2025.04.15 20:40:00,US100,EXIT,LONG,0.0400,18801.68000000,18821.51000000,18676.33000000,19052.39000000,0.79,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,3,0.067011,1,0.1.0,0.1.0,0.1.0,0.1
TS_00032,2025.04.15 20:45:01,US100,ENTRY,LONG,0.0200,18825.46000000,,18576.24000000,19323.91000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.028890,1,0.1.0,0.1.0,0.1.0,0.1
TS_00032,2025.04.16 01:05:00,US100,EXIT,LONG,0.0200,18825.46000000,18566.49000000,18576.24000000,19323.91000000,-5.26,6.000000,12.000000,6.000000,12.000000,72,39,SL,5,0.028890,1,0.1.0,0.1.0,0.1.0,0.1
TS_00033,2025.04.16 06:30:00,US100,ENTRY,LONG,0.0600,18541.64000000,,18458.87000000,18707.17000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.101491,1,0.1.0,0.1.0,0.1.0,0.1
TS_00033,2025.04.16 08:20:00,US100,EXIT,LONG,0.0600,18541.64000000,18458.62000000,18458.87000000,18707.17000000,-4.98,6.000000,12.000000,6.000000,12.000000,72,21,SL,3,0.101491,1,0.1.0,0.1.0,0.1.0,0.1
TS_00034,2025.04.16 09:10:00,US100,ENTRY,LONG,0.0200,18390.52000000,,18209.76000000,18752.04000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.046471,1,0.1.0,0.1.0,0.1.0,0.1
TS_00034,2025.04.16 15:10:00,US100,EXIT,LONG,0.0200,18390.52000000,18563.74000000,18209.76000000,18752.04000000,3.46,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,5,0.046471,1,0.1.0,0.1.0,0.1.0,0.1
TS_00035,2025.04.16 16:35:00,US100,ENTRY,LONG,0.0200,18474.17000000,,18287.11000000,18848.30000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.038490,1,0.1.0,0.1.0,0.1.0,0.1
TS_00035,2025.04.16 20:45:00,US100,EXIT,LONG,0.0200,18474.17000000,18286.97000000,18287.11000000,18848.30000000,-3.74,6.000000,12.000000,6.000000,12.000000,72,49,SL,5,0.038490,1,0.1.0,0.1.0,0.1.0,0.1
TS_00036,2025.04.16 21:25:00,US100,ENTRY,LONG,0.0100,18215.29000000,,17836.92000000,18972.04000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.019029,1,0.1.0,0.1.0,0.1.0,0.1
TS_00036,2025.04.17 04:25:00,US100,EXIT,LONG,0.0100,18215.29000000,18324.68000000,17836.92000000,18972.04000000,1.05,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,5,0.019029,1,0.1.0,0.1.0,0.1.0,0.1
TS_00037,2025.04.17 06:35:00,US100,ENTRY,LONG,0.0600,18364.58000000,,18288.18000000,18517.37000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.109952,0,0.1.0,0.1.0,0.1.0,0.1
TS_00037,2025.04.17 12:35:00,US100,EXIT,LONG,0.0600,18364.58000000,18436.68000000,18288.18000000,18517.37000000,4.33,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,3,0.109952,0,0.1.0,0.1.0,0.1.0,0.1
TS_00038,2025.04.17 13:20:00,US100,ENTRY,LONG,0.0400,18405.08000000,,18284.88000000,18645.48000000,,6.000000,12.000000,6.000000,12.000000,72,0,,1,0.069883,0,0.1.0,0.1.0,0.1.0,0.1
TS_00038,2025.04.17 16:35:00,US100,EXIT,LONG,0.0400,18405.08000000,18284.56000000,18284.88000000,18645.48000000,-4.82,6.000000,12.000000,6.000000,12.000000,72,38,SL,1,0.069883,0,0.1.0,0.1.0,0.1.0,0.1
TS_00039,2025.04.17 16:50:00,US100,ENTRY,LONG,0.0100,18303.48000000,,18024.66000000,18861.12000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.025823,1,0.1.0,0.1.0,0.1.0,0.1
TS_00039,2025.04.17 22:50:00,US100,EXIT,LONG,0.0100,18303.48000000,18201.78000000,18024.66000000,18861.12000000,-1.02,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,3,0.025823,1,0.1.0,0.1.0,0.1.0,0.1
TS_00040,2025.04.17 22:55:00,US100,ENTRY,LONG,0.0100,18248.86000000,,17985.01000000,18776.56000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.027288,1,0.1.0,0.1.0,0.1.0,0.1
TS_00040,2025.04.21 05:55:00,US100,EXIT,LONG,0.0100,18248.86000000,18087.58000000,17985.01000000,18776.56000000,-1.65,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,5,0.027288,1,0.1.0,0.1.0,0.1.0,0.1
TS_00041,2025.04.21 06:20:00,US100,ENTRY,LONG,0.0400,18099.73000000,,17986.96000000,18325.27000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.074488,1,0.1.0,0.1.0,0.1.0,0.1
TS_00041,2025.04.21 12:20:00,US100,EXIT,LONG,0.0400,18099.73000000,18006.83000000,17986.96000000,18325.27000000,-3.72,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,3,0.074488,1,0.1.0,0.1.0,0.1.0,0.1
TS_00042,2025.04.21 12:30:00,US100,ENTRY,LONG,0.0500,18034.23000000,,17934.53000000,18233.63000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.084254,1,0.1.0,0.1.0,0.1.0,0.1
TS_00042,2025.04.21 16:40:00,US100,EXIT,LONG,0.0500,18034.23000000,17933.31000000,17934.53000000,18233.63000000,-5.05,6.000000,12.000000,6.000000,12.000000,72,49,SL,5,0.084254,1,0.1.0,0.1.0,0.1.0,0.1
TS_00043,2025.04.21 16:45:00,US100,ENTRY,LONG,0.0300,17948.63000000,,17783.80000000,18278.30000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.043681,1,0.1.0,0.1.0,0.1.0,0.1
TS_00043,2025.04.21 17:20:00,US100,EXIT,LONG,0.0300,17948.63000000,17783.68000000,17783.80000000,18278.30000000,-4.95,6.000000,12.000000,6.000000,12.000000,72,6,SL,3,0.043681,1,0.1.0,0.1.0,0.1.0,0.1
TS_00044,2025.04.21 17:35:00,US100,ENTRY,LONG,0.0100,17799.76000000,,17507.91000000,18383.47000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.024670,1,0.1.0,0.1.0,0.1.0,0.1
TS_00044,2025.04.21 23:35:00,US100,EXIT,LONG,0.0100,17799.76000000,17779.58000000,17507.91000000,18383.47000000,-0.20,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,5,0.024670,1,0.1.0,0.1.0,0.1.0,0.1
TS_00045,2025.04.21 23:40:00,US100,ENTRY,LONG,0.0200,17777.36000000,,17584.13000000,18163.82000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.043472,0,0.1.0,0.1.0,0.1.0,0.1
TS_00045,2025.04.22 06:40:00,US100,EXIT,LONG,0.0200,17777.36000000,17874.54000000,17584.13000000,18163.82000000,1.63,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,5,0.043472,0,0.1.0,0.1.0,0.1.0,0.1
TS_00046,2025.04.22 09:05:00,US100,ENTRY,LONG,0.0500,17887.82000000,,17793.97000000,18075.53000000,,6.000000,12.000000,6.000000,12.000000,72,0,,1,0.089502,1,0.1.0,0.1.0,0.1.0,0.1
TS_00046,2025.04.22 15:05:00,US100,EXIT,LONG,0.0500,17887.82000000,17934.29000000,17793.97000000,18075.53000000,2.32,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,1,0.089502,1,0.1.0,0.1.0,0.1.0,0.1
TS_00047,2025.04.22 17:20:00,US100,ENTRY,LONG,0.0200,18134.34000000,,17913.30000000,18576.42000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.032573,0,0.1.0,0.1.0,0.1.0,0.1
TS_00047,2025.04.22 23:20:00,US100,EXIT,LONG,0.0200,18134.34000000,18224.42000000,17913.30000000,18576.42000000,1.80,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,5,0.032573,0,0.1.0,0.1.0,0.1.0,0.1
TS_00048,2025.04.23 06:25:00,US100,ENTRY,LONG,0.0500,18564.02000000,,18475.73000000,18740.61000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.095136,0,0.1.0,0.1.0,0.1.0,0.1
TS_00048,2025.04.23 12:25:00,US100,EXIT,LONG,0.0500,18564.02000000,18714.74000000,18475.73000000,18740.61000000,7.54,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,3,0.095136,0,0.1.0,0.1.0,0.1.0,0.1
TS_00049,2025.04.23 12:30:00,US100,ENTRY,LONG,0.0600,18710.02000000,,18623.82000000,18882.43000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.097445,0,0.1.0,0.1.0,0.1.0,0.1
TS_00049,2025.04.23 16:40:00,US100,EXIT,LONG,0.0600,18710.02000000,18886.59000000,18623.82000000,18882.43000000,10.59,6.000000,12.000000,6.000000,12.000000,72,49,TP,5,0.097445,0,0.1.0,0.1.0,0.1.0,0.1
TS_00050,2025.04.23 16:45:00,US100,ENTRY,LONG,0.0200,18924.19000000,,18670.21000000,19432.14000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.301210,0,0.1.0,0.1.0,0.1.0,0.1
TS_00050,2025.04.23 19:20:00,US100,EXIT,LONG,0.0200,18924.19000000,18667.72000000,18670.21000000,19432.14000000,-5.13,6.000000,12.000000,6.000000,12.000000,72,30,SL,5,0.301210,0,0.1.0,0.1.0,0.1.0,0.1
TS_00051,2025.04.23 19:30:00,US100,ENTRY,LONG,0.0100,18714.17000000,,18302.73000000,19537.05000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.017499,1,0.1.0,0.1.0,0.1.0,0.1
TS_00051,2025.04.24 02:30:00,US100,EXIT,LONG,0.0100,18714.17000000,18709.96000000,18302.73000000,19537.05000000,-0.08,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,5,0.017499,1,0.1.0,0.1.0,0.1.0,0.1
TS_00052,2025.04.24 06:45:00,US100,ENTRY,LONG,0.0800,18636.11000000,,18572.69000000,18762.96000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.132441,1,0.1.0,0.1.0,0.1.0,0.1
TS_00052,2025.04.24 09:00:00,US100,EXIT,LONG,0.0800,18636.11000000,18568.21000000,18572.69000000,18762.96000000,-5.43,6.000000,12.000000,6.000000,12.000000,72,26,SL,5,0.132441,1,0.1.0,0.1.0,0.1.0,0.1
TS_00053,2025.04.24 09:10:00,US100,ENTRY,LONG,0.0400,18605.49000000,,18482.60000000,18851.28000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.068352,1,0.1.0,0.1.0,0.1.0,0.1
TS_00053,2025.04.24 11:45:00,US100,EXIT,LONG,0.0400,18605.49000000,18482.59000000,18482.60000000,18851.28000000,-4.92,6.000000,12.000000,6.000000,12.000000,72,30,SL,3,0.068352,1,0.1.0,0.1.0,0.1.0,0.1
TS_00054,2025.04.24 12:00:00,US100,ENTRY,LONG,0.0300,18513.24000000,,18356.28000000,18827.16000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.053517,1,0.1.0,0.1.0,0.1.0,0.1
TS_00054,2025.04.24 16:45:00,US100,EXIT,LONG,0.0300,18513.24000000,18828.19000000,18356.28000000,18827.16000000,9.45,6.000000,12.000000,6.000000,12.000000,72,56,TP,5,0.053517,1,0.1.0,0.1.0,0.1.0,0.1
TS_00055,2025.04.24 17:40:00,US100,ENTRY,LONG,0.0200,19029.64000000,,18772.34000000,19544.24000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.027983,0,0.1.0,0.1.0,0.1.0,0.1
TS_00055,2025.04.24 23:40:00,US100,EXIT,LONG,0.0200,19029.64000000,19238.59000000,18772.34000000,19544.24000000,4.18,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,5,0.027983,0,0.1.0,0.1.0,0.1.0,0.1
TS_00056,2025.04.24 23:45:00,US100,ENTRY,LONG,0.0200,19237.49000000,,19048.81000000,19614.85000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.044520,0,0.1.0,0.1.0,0.1.0,0.1
